recId,searchText
2769,"ул. Глинки, д. 25 А"
2770,"ул. Глинки, д. 30"
2771,"ул. Глинки, д. 36"
2772,"ул. Глинки, д. 45"
2773,"ул. Глинки, д. 47"
2774,"ул. Глинки, д. 49Б"
2775,"ул. Дастенова, д. 45"
2776,"ул. Докучаева, д. 5"
2777,"ул. Дулатова, д. 186"
2778,"ул. Елебекова, д. 12А"
2779,"ул. Елемесова, д. 36"
2780,"ул. Жанасемейская, д. 35, нп 2"
2781,"ул. Жумабаева, д. 52"
2782,"ул. Засядко, 88 , кв. 131"
2783,"ул. Засядко, д. 58"
2784,"ул. Засядко, д. 86А"
2785,"ул. Засядко, д. 88 А"
2786,"ул. Засядко, д. 88 , кв. 131"
2787,"ул. Засядко, д. 89"
2788,"ул. Затаевича, д. 31"
2789,"ул. Затаевича, д. 31"
2790,"ул. Затаевича, д. 31"
2791,"ул. Затаевича, д. 6"
2792,"ул. Ибраева, д. 159"
2793,"ул. Ибраева, д. 165"
2794,"ул. Иртышская, д. 11, нп 5"
2795,"ул. Иртышская, д. 17Г"
2796,"ул. Кабанбай батыра, д. 85А"
2797,"ул. Кабылбаева, б/н"
2798,"ул. Кабылбаева, д. 3"
2799,"ул. Кабылбаева, д. 3"
2800,"ул. Кабылбаева, д. 3"
2801,"ул. Кайыма Мухамедханова, д. 34А"
2802,"ул. Кайыма Мухамедханова, д. 34А"
2803,"ул. Каржаубайулы, д. 243В"
2804,"ул. Каржаубайулы, д. 249Г"
2805,"ул. Каржаубайулы, д. 259Б"
2806,"ул. Карменова, д. 53"
2807,"ул. К.Мухамедханов, д. 36"
2808,"ул. Кутжанова, д. 42А"
2809,"ул. Кушумбаева, д. 35"
2810,"ул. Ломоносова, д. 24"
2811,"ул. Мичурина, д. 2/1"
2812,"ул. Мичурина, д. 76"
2813,"ул. Мичурина, д. 78"
2814,ул. Момышулы. д. 34 А
2815,"ул. Момышулы, д. 9"
2816,"ул. Морозова, д. 186"
2817,"ул. Мухамедханова, д. 33/82"
2818,"ул. Найманбаева, д. 189"
2819,"ул. Найманбаева, д. 211"
2820,"ул. Найманбаева, д. 211"
2821,"ул. Первомайская, д. 28В"
2822,"ул. Первомайская, д. 79, кв. ВС 1"
2823,"ул. Сатпаева, д. 186, нп 2"
2824,"ул. Сатпаева, д. 20"
2825,"ул. Селевина, д. 20"
2826,"ул. Селевина, д. 46"
2827,"ул. Спартака, д. 11"
2828,"ул. Титова, д. 140"
2829,"ул. Титова, д. 143"
2830,"ул. Титова, д. 159"
2831,"ул. Турксибская, д. 51"
2832,"ул. Уранхаева, д. 11, кв. 4-18"
2833,"ул. Уранхаева, д. 59"
2834,"ул. Усть-Каменогорская, д. 2А"
2835,"ул. Усть-Каменогорская, д. 7"
2836,"ул. Физкультурная, д. 19"
2837,"ул. Физкультурная, д. 9/3"
2838,"ул. Цементная, д. 4А"
2839,"ул. Центральная, д. 1Г"
2840,"ул. Ч.Валиханова, д. 117"
2841,"ул. Ч. Валиханова, д. 145"
2842,"ул. Чехова, д. 35"
2843,"ул. Чехова, д. 48"
2844,"ул. Чимкентская, д. 54"
2845,"ул. Чимкентская, д. 67"
2846,"ул. Шакарима, д. 75"
2847,"ул. Шугаева, д. 28"
2848,"ул. Шугаева, д. 28"
2849,"ул. Юности, д. 25/1"
2850,"ул. Юности, д. 52"
2851,"ул. Юности, д. 52"
2852,"ул. Валиханова, д. 122"
2853,"ул. Рыкова, д. 64"
2854,"ул. Ч.Валиханова, д. 122"
2855,"мкр. Арман, ул. Кунаева, д. 270"
2856,"пос. Гулдала, ул. Абая, д. 42Б"
2857,"пос. Гульдала, ул. Кичикова, д. 84 А"
2858,"пос. Кызыл-Кайрат, ул. Малькеева, д. 109"
2859,"пос. Туздыбастау, ул. Жылкыбая, д. 136"
2860,"пос. Туздыбастау, ул. Жылкыбая, д. 136/1"
2861,"пр. Конаева, б/н"
2862,"пр. Кунаева, б/н"
2863,"пр. Кунаева, б/н"
2864,"с. Азат, ул. Кунаева, д. 99А"
2865,"с. Байсерке, ул. Сатпаева, д. 25 Б"
2866,"с. Байтерек, ул. Алмерек Абыз, д. 54"
2867,"с. Белбулак, ул. Абдигулова, д. 30"
2868,"с. Бесагаш, ул. Карасай батыра, д. 1А"
2869,"с. Бесагаш, ул. Райымбека, д. 13"
2870,"с. Бесагаш, ул. Райымбека, д. 162"
2871,"с. Бесагаш, ул. Райымбека. д. 89"
2872,"с. Бесагаш, ул. Райымбек Батыра, д. 2г"
2873,"с. Жетыген, ул. Валиханова, д. 138А"
2874,"с. им. Туймебаева, ул. Аптечная, д. 1"
2875,"с. им. Туймебаева, ул. Аптечная, д. 2Б"
2876,"с. Кендала, сад. товарищество Энтузиаст-Талгар, уч. 70 А"
2877,"с. Кендала, ул. Жибек Жолы, д. 2"
2878,"с. Кызыл-Кайрат, ул. Малькеева, д. 33"
2879,"с. Кызылту, ул. Басибекова, д. 23А"
2880,"с. Панфилово, ул. Абая, д. 2А"
2881,"с. Покровка, ул. Алматинская, д. 190"
2882,"с. Талдыбулак, ул. Ауэзова, д. 3/1"
2883,"ул. Абая, д. 334 А"
2884,"ул. Абылай хана, д. 117"
2885,"ул. Абылай хана, д. 117"
2886,"ул. Бозторгай, д. 7а"
2887,"ул. Бокина, б/н"
2888,"ул. Бостанова, д. 29"
2889,"ул. Гагарина, д. 102"
2890,"ул. Кунаева, д. 177"
2891,"ул. Кунаева, д. 230"
2892,"ул. Кунаева, д. 70"
2893,"ул. Кунаева, д. 87"
2894,"ул. Кунаева, д. 87"
2895,"ул. Менделеева, д. 22"
2896,"ул. Рыскулова, д. 236"
2897,"ул. Рыскулова, д. 280А"
2898,"ул. Садовая, д. 29"
2899,"ул. Фрунзе, д. 45"
2900,"ул. Гагарина, д. 102"
2901,"с. им. Туймебаева, ул. Аптечная, д. 1"
2902,"мкн. Самал, д. 43, кв. 3"
2903,"мкр. 9 площадка, д. 16А"
2904,"мкр. Восточный, ул. Курчатова, д. 12"
2905,"мкр. Восточный, ул. Муратбаева, д. 51"
2906,"мкр. Жетысу, д. 4"
2907,"мкр. Жетысу, д. 9, кв. (офис) 66"
2908,"мкр. Каратал, д. 20 Б"
2909,"мкр. Каратал, д. 4"
2910,"мкр. Каратал, д. 42, кв. 97"
2911,"мкр. Каратал, д. 59 В"
2912,"мкр. Коктал, ул. Куренбел, д. 93"
2913,"мкр. Молодежный, 40, кв. 2"
2914,"мкр. Молодежный, д. 25, кв. 2"
2915,"мкр. Молодежный, д. 39 Б"
2916,"мкр. Молодежный, д. 40, кв. 2"
2917,"мкр. Самал, д. 12, кв. (офис) 24"
2918,"мкр. Самал, д. 35А"
2919,"мкр. Самал, д. 42"
2920,"пос. Еркин, ул. Сулеева, д. 66"
2921,"пр. Н.Назарбаева, д. 112 А"
2922,"пр. Нурсултана Назарбаева, д. 99"
2923,"с. Балпык би, ул. Шадрина, д. 4"
2924,"с. Балпык, ул. Шадрина, д. 4, кв. (офис) 21"
2925,"с. Бахтыбая, ул. Кабанбай батыра, д. 103 А"
2926,"с. Бахтыбая, ул. Тауке хана, д. 83"
2927,"с. Карабулак, ул. Горького, д. 2"
2928,"с. Карабулак, ул. Ескельды би, д. 103"
2929,"с. Карабулак, ул. Ескельды Би, д. 103"
2930,"с. Отенай, ул. Бейбитшилик, д. 38А"
2931,"с. Отенай, ул. Жансугурова"
2932,"с. Сарыозек, ул. Б.Момышулы, д. 19Б"
2933,"с. Уштобе, ул. Турксиба, д. 2"
2934,"ул. Абая, д. 274 А"
2935,"ул. Абдрахман акына, д. 55"
2936,"ул. Абылай хана, д. 141"
2937,"ул. Абылай хана, д. 141"
2938,"ул. Абылай хана, д. 18"
2939,"ул. Акын Сара, д. 116, кв. 14"
2940,"ул. Акын сара, д. 120"
2941,"ул. Акын Сара, д. 127"
2942,"ул. Ауэзова, д. 33"
2943,"ул. Ауэзова, д. 36, кв. (офис) 1"
2944,"ул. Биржан Сал, д. 46"
2945,"ул. Биржан Сал, д. 50/52"
2946,"ул. Биржан Сал, д. 51"
2947,"ул. Биржан Сал, д. 55 а"
2948,"ул. Биржан Сал, д. 55 А"
2949,"ул. Биржан Сал, д. 82 А"
2950,"ул. Валиханова, д. 206"
2951,"ул. Гарышкерлер, д. 1"
2952,"ул. Гаухар Ана, д. 222А"
2953,"ул. Жансугурова, д. 159"
2954,"ул. Жансугурова, д. 196/198"
2955,"ул. Жансугурова, д. 218"
2956,"ул. Жансугурова, д. 71"
2957,"ул. Желтоксан, д. 20А"
2958,"ул. Желтоксан, д. 67"
2959,"ул. Кабанбай батыра, д. 43"
2960,"ул. Кабанбай батыра, д. 43 А"
2961,"ул. Кабанбай батыра, д. 49, кв. (офис) 16"
2962,"ул. Кабанбай батыра, д. 58"
2963,"ул. Кабанбай батыра, д. 58"
2964,"ул. Кунаева, д. 20 А"
2965,"ул. Муратбаева, д. 55"
2966,"ул. Нурсултана Назарбаева, д. 104 а"
2967,"ул. Нурсултана Назарбаева, д. 68/78"
2968,"ул. Нурсултана Назарбаева, д. 81"
2969,"ул. Нурсултана Назарбаева, д. 81"
2970,"ул. Пушкина, д. 239/3"
2971,"ул. Ракишева, б/н"
2972,"ул. Рыскулова, д. 43Г"
2973,"ул. Толебаева, д. 87/89"
2974,"ул. Чкалова, д. 14"
2975,"ул. Шахворостова, д. 110"
2976,"ул. Шевченко, д. 119"
2977,"ул. Шевченко, д. 124"
2978,"ул. Шевченко, д. 125"
2979,"ул. Шевченко, д. 165"
2980,"ул. Гали Орманова, 5, кв. 1"
2981,"ул. Гали Орманова, 5, кв. 1"
2982,"с. Карабулак, ул. Даирова, д. 105"
2983,"ул. Биржан Сал, д. 53"
2984,"ул. Толстого, д. 2"
2985,"11 мкр-н, д. 40"
2986,"6 мкр-н, ул. Талас, д. 16 А"
2987,"ЖК Атшабар, 1"
2988,"ЖК Атшабар, д. 1"
2989,"ЖМ Арай, ул. Абишева, д. 115"
2990,"мкр. Алатау-8, д. 11 А"
2991,"мкр. Алатау, д. 8, кв. 27"
2992,"мкр. Аса-10, д. 23, кв. 1"
2993,"мкр. Аса, д. 36 А"
2994,"мкр. Астана, д. 12"
2995,"мкр. Жайлау-3, д. 18А"
2996,"мкр. Жансая, д. 14"
2997,"мкр. Карасу-5, д. 25"
2998,"мкр. Каратау-2, д. 41А"
2999,"мкр. Каратау (бывш. 2 мкр-н), д. 2А"
3000,"мкр. Каратау, д. 30"
3001,"мкр. Каратау, д. 48"
3002,"мкр. Мынбулак, 45, кв. 41"
3003,"мкр. Мынбулак, 45, кв. 41"
3004,"мкр. Мынбулак-9, д. 52"
3005,"мкр. Мынбулак, д. 18"
3006,"мкр. Мынбулак, д. 45Г"
3007,"мкр. Мынбулак, д. 45, кв. 41"
3008,"мкр. Салтанат-4, д. 29"
3009,"мкр. Салтанат, б/н"
3010,"мкр. Салтанат, д. 19а"
3011,"мкр. Талас, д. 36"
3012,"мкр. Талас, д. 9"
3013,"мкр. Телецентр, д. 2 Д"
3014,"мкр. Телецентр, д. 2Д"
3015,"пос. им. Бауыржан Момышулы, ул. Усенова, д. 44"
3016,"пр. Абая, 134, кв. 50"
3017,"пр. Абая, 134, кв. 50"
3018,"пр. Жамбыла, 123"
3019,"пр. Жамбыла, д. 200"
3020,"проезд Кустанайский, д. 4 А"
3021,"с. Айша Биби, ул. Айша Биби, д. 104"
3022,"с. Аса, ул. Абая, д. 1 Г"
3023,"с. Аса, ул. Абая, д. 20/1"
3024,"с. Аса, ул. Абая, д. 36"
3025,"с. Б.Момышулы, ул. Рысбек батыра, б/н"
3026,"с. Бурыл, ул. Конаева, д. 1Г"
3027,"с. Бурыл, ул. Кунаева, д. 58 А"
3028,"с. Жалпак-Тобе, пр. Жалпактобе, д. 159 Б"
3029,"с. Жалпак-Тобе, пр. Жалпактобе, д. 4"
3030,"с. им. Бауржана Момышулы, ул. Усенова, д. 36"
3031,"с. им. Бауыржана Момышулы, ул. Рысбек Батыра, б/н"
3032,"с. им. Бауыржана Момышулы, ул. Усенова, д. 33"
3033,"с. Каратау, 3 мкр-н, ул. Шейна, д. 17"
3034,"с. Каратау, ул. А.Молдагуловой, д. 48 А"
3035,"с. Красная звезда, ул. Апатаева, д. 49 А"
3036,"с. Сарыкемер, ул. Абилекова, д. 1Г"
3037,"с. Сарыкемер, ул. Абилекова Смагула Беспаевича, д. 1Г"
3038,"с. Сарыкемер, ул. Байзак Батыра, д. 116"
3039,"с. Сарыкемер, ул. Конаева, д. 98"
3040,"с. Сарыкемер, ул. Медеулова, д. 39 А"
3041,"с. Сарыкемер, ул. Медеуова, д. 39 А"
3042,"с. Сарыкемер, ул. Орынкулова, д. 19 А"
3043,"с. Сарыкемер, ул. Орынкулова, д. 19А"
3044,"с. Сарыкемер, ул. Орынкулова, д. 22"
3045,"с. Талас, ул. 40 Лет победы, д. 30"
3046,"ул. Абая, д. 129"
3047,"ул. Абая, д. 157 А"
3048,"ул. Абая, д. 157А"
3049,"ул. Абая, д. 161А"
3050,"ул. Абая, д. 242 А"
3051,"ул. Абая, д. 318"
3052,"ул. Абая, д. 370"
3053,"ул. Абая, д. 59"
3054,"ул. Айтиева, д. 12"
3055,"ул. Аппаева, д. 28"
3056,"ул. Асанбая Аскарова, д. 202"
3057,"ул. Асанбая Аскарова, д. 217 Б"
3058,"ул. Аскарова, д. 272"
3059,"ул. Аскарова, д. 273"
3060,"ул. Аскарова, д. 300"
3061,"ул. Ауэзова, д. 7 а"
3062,"ул. Байзак батыра, д. 108 А"
3063,"ул. Байзак батыра, д. 168"
3064,"ул. Байзак батыра, д. 182 А"
3065,"ул. Байзак батыра, д. 244 А"
3066,"ул. Байзак Батыра, д. 248 Б"
3067,"ул. Балуана Шолака, д. 211"
3068,"ул. Бауржана Момышулы, б/н"
3069,"ул. Болтирик Шешен, д. 71 А"
3070,"ул. Домалак Ана, д. 213"
3071,"ул. Дуйсен Баяна, д. 155"
3072,"ул. Дулати, д. 248"
3073,"ул. Жамбыла, д. 3А"
3074,"ул. Жамбыла, д. 7"
3075,"ул. Желтоксан, д. 135"
3076,"ул. Жибек жолы, б/н"
3077,"ул. Жибек Жолы, б/н"
3078,"ул. Жибек жолы, д. 33, кв. (офис) А"
3079,"ул. Жибек жолы, д. 62"
3080,"ул. Жибек жолы, д. 64Б"
3081,"ул. Жибек жолы, д. 64Б"
3082,"ул. Жибек Жолы, д. 92"
3083,"ул. Жибек Жолы, д. 92"
3084,"ул. Жуанышева, д. 52 А"
3085,"ул. Исмаилова, д. 186, кв. (офис) А"
3086,"ул. Исмаилова, д. 214"
3087,"ул. Исмаилова, д. 214"
3088,"ул. Исмаилова, д. 214 а"
3089,"ул. Исмаилова, д. 214 А"
3090,"ул. Исмаилова, д. 226"
3091,"ул. Исмаилова, д. 354"
3092,"ул. Казыбек би, д. 103"
3093,"ул. Казыбек би, д. 103"
3094,"ул. Казыбек би, д. 142"
3095,"ул. Койбакова, д. 8"
3096,"ул. Кольцевая, д. 38"
3097,"ул. Конаева, д. 33 А"
3098,"ул. Кошек батыра, д. 76"
3099,"ул. Кошеней, д. 169"
3100,"ул. Крупской, д. 11А"
3101,"ул. Кыпшакбаева, д. 92"
3102,"ул. Кыпшакпаева, д. 92"
3103,"ул. Лермонтова, д.42"
3104,"ул. Лукманова, д. 124А"
3105,"ул. Лукманова, д. 61 А"
3106,"ул. Мамбет Батыра, д. 2/6"
3107,"ул. Мамбет Батыра, д. 2/8"
3108,"ул. Мамбет Батыра, д. 2  Е"
3109,"ул. Мамбет батыра, д. 2 ""З"""
3110,"ул. Мамбет батыра, д. 2 ""З"""
3111,"ул. Мамбет батыра, д. 2л"
